"x","y","Spec_id.x","Study_id","Spec_Latin_GBIF","Spec_Latin_GenDivRange","Genus_GBIF","Family_GBIF","Order_GBIF","Spec_common_EOL","Spec_id.y","Pop_id","Geog_1","Geog_2","N","A","A_mean","A_tot","A_eff","A_private","N_genot","Ar","Ho","He","GD_Nei","D_clonal","F_is","F_is_sig","Ploidy","elev","Ice","Tectonic","SeaLevel","Topography","History","stream_size","elevation","slope"
-110.2502082,41.36566676,"CADS","CADS-1","Catostomus discobolus Cope; 1871","Catostomus discobolus","Catostomus","Catostomidae","Cypriniformes","Bluehead Sucker","CADS","CADS-1-18","United States of America","Muddy Creek",23,10.3,NA,NA,NA,NA,NA,NA,0.74,0.74,NA,NA,NA,NA,"diploid",1994,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",0.0168571170664229,1983,3.24317789077759
-110.3232508,39.25390238,"CADS","CADS-1","Catostomus discobolus Cope; 1871","Catostomus discobolus","Catostomus","Catostomidae","Cypriniformes","Bluehead Sucker","CADS","CADS-1-19","United States of America","Price River",28,15,NA,NA,NA,NA,NA,NA,0.84,0.85,NA,NA,NA,NA,"diploid",1418,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",0.145741930897282,1402,0.425718128681183
-111.0302669,41.03206374,"CADS","CADS-1","Catostomus discobolus Cope; 1871","Catostomus discobolus","Catostomus","Catostomidae","Cypriniformes","Bluehead Sucker","CADS","CADS-1-2","United States of America","Bear River",21,8.4,NA,NA,NA,NA,NA,NA,0.62,0.64,NA,NA,NA,NA,"diploid",2213,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",0.451217647490305,2165,0.730445504188538
-110.2293352,39.45720461,"CADS","CADS-1","Catostomus discobolus Cope; 1871","Catostomus discobolus","Catostomus","Catostomidae","Cypriniformes","Bluehead Sucker","CADS","CADS-1-20","United States of America","Range Creek",24,10.7,NA,NA,NA,NA,NA,NA,0.78,0.77,NA,NA,NA,NA,"diploid",2122,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",0.145741930897282,1982,10.6585807800293
-109.6477537,41.37375732,"CADS","CADS-1","Catostomus discobolus Cope; 1871","Catostomus discobolus","Catostomus","Catostomidae","Cypriniformes","Bluehead Sucker","CADS","CADS-1-21","United States of America","Ringdahl Reservoir",33,6.1,NA,NA,NA,NA,NA,NA,0.74,0.72,NA,NA,NA,NA,"diploid",1909,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",0.0168571170664229,1847,10.3190288543701
-109.4362668,37.27530554,"CADS","CADS-1","Catostomus discobolus Cope; 1871","Catostomus discobolus","Catostomus","Catostomidae","Cypriniformes","Bluehead Sucker","CADS","CADS-1-22","United States of America","San Juan River",30,12.8,NA,NA,NA,NA,NA,NA,0.84,0.81,NA,NA,NA,NA,"diploid",1394,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",0.494696241836107,1328,0.0785265564918518
-110.6952897,39.08380519,"CADS","CADS-1","Catostomus discobolus Cope; 1871","Catostomus discobolus","Catostomus","Catostomidae","Cypriniformes","Bluehead Sucker","CADS","CADS-1-23","United States of America","San Rafael River",30,11.4,NA,NA,NA,NA,NA,NA,0.75,0.76,NA,NA,NA,NA,"diploid",1769,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",0.145741930897282,1558,0.6250079870224
-110.8058119,43.54090978,"CADS","CADS-1","Catostomus discobolus Cope; 1871","Catostomus discobolus","Catostomus","Catostomidae","Cypriniformes","Bluehead Sucker","CADS","CADS-1-24","United States of America","Snake River",30,10.4,NA,NA,NA,NA,NA,NA,0.67,0.67,NA,NA,NA,NA,"diploid",1970,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",0.0751074724868054,1899,0.415414959192276
-111.1402538,40.1727359,"CADS","CADS-1","Catostomus discobolus Cope; 1871","Catostomus discobolus","Catostomus","Catostomidae","Cypriniformes","Bluehead Sucker","CADS","CADS-1-25","United States of America","Strawberry Reservoir",28,12.9,NA,NA,NA,NA,NA,NA,0.83,0.82,NA,NA,NA,NA,"diploid",2334,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",0.537186931115393,2309,2.69326170388015e-14
-109.28567,38.8129762,"CADS","CADS-1","Catostomus discobolus Cope; 1871","Catostomus discobolus","Catostomus","Catostomidae","Cypriniformes","Bluehead Sucker","CADS","CADS-1-28","United States of America","West Water Canyon + Dolores River + Black Rocks + 15-mile Reach",96,13.55,NA,NA,NA,NA,NA,NA,0.813,0.818,NA,NA,NA,NA,"diploid",1324,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",0.176471143115779,1245,7.07819986343384
-109.2937355,39.91893874,"CADS","CADS-1","Catostomus discobolus Cope; 1871","Catostomus discobolus","Catostomus","Catostomidae","Cypriniformes","Bluehead Sucker","CADS","CADS-1-29","United States of America","White River",10,9.2,NA,NA,NA,NA,NA,NA,0.79,0.83,NA,NA,NA,NA,"diploid",1596,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",0.0601539228197471,1491,5.939781665802
-109.4969105,36.14444844,"CADS","CADS-1","Catostomus discobolus Cope; 1871","Catostomus discobolus","Catostomus","Catostomidae","Cypriniformes","Bluehead Sucker","CADS","CADS-1-3","United States of America","Canyon de Chelly",56,7.9,NA,NA,NA,NA,NA,NA,0.61,0.66,NA,NA,NA,NA,"diploid",1775,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",0.0372957847436969,1713,1.61301267147064
-108.985187,40.52804034,"CADS","CADS-1","Catostomus discobolus Cope; 1871","Catostomus discobolus","Catostomus","Catostomidae","Cypriniformes","Bluehead Sucker","CADS","CADS-1-30","United States of America","Yampa River + Yampa River (Lily Park)",65,14.75,NA,NA,NA,NA,NA,NA,0.81,0.825,NA,NA,NA,NA,"diploid",1725,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",0.0601539228197471,1626,21.277961730957
-110.0108196,39.41548478,"CADS","CADS-1","Catostomus discobolus Cope; 1871","Catostomus discobolus","Catostomus","Catostomidae","Cypriniformes","Bluehead Sucker","CADS","CADS-1-4","United States of America","Desolation Canyon",46,15.6,NA,NA,NA,NA,NA,NA,0.82,0.84,NA,NA,NA,NA,"diploid",1512,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",0.145741930897282,1318,3.10551953315735
-111.0549943,38.69638079,"CADS","CADS-1","Catostomus discobolus Cope; 1871","Catostomus discobolus","Catostomus","Catostomidae","Cypriniformes","Bluehead Sucker","CADS","CADS-1-5","United States of America","Dirty Devil + Muddy River",71,11.55,NA,NA,NA,NA,NA,NA,0.775,0.765,NA,NA,NA,NA,"diploid",1747,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",1.20925880875517,1599,22.6080684661865
-111.0038197,38.33428224,"CADS","CADS-1","Catostomus discobolus Cope; 1871","Catostomus discobolus","Catostomus","Catostomidae","Cypriniformes","Bluehead Sucker","CADS","CADS-1-6","United States of America","Fremont River",40,12.6,NA,NA,NA,NA,NA,NA,0.79,0.78,NA,NA,NA,NA,"diploid",1497,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",1.20925880875517,1395,1.01442432403564
-109.2994197,40.4298522,"CADS","CADS-1","Catostomus discobolus Cope; 1871","Catostomus discobolus","Catostomus","Catostomidae","Cypriniformes","Bluehead Sucker","CADS","CADS-1-7","United States of America","Green River - Split Mountain",16,11.3,NA,NA,NA,NA,NA,NA,0.78,0.79,NA,NA,NA,NA,"diploid",1479,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",0.0601539228197471,1445,0.645605266094208
-112.7177914,36.27178664,"CADS","CADS-1","Catostomus discobolus Cope; 1871","Catostomus discobolus","Catostomus","Catostomidae","Cypriniformes","Bluehead Sucker","CADS","CADS-1-8","United States of America","Havasu Creek",52,10.1,NA,NA,NA,NA,NA,NA,0.62,0.67,NA,NA,NA,NA,"diploid",1099,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",0.023716526617316,785,5.24933910369873
-111.2774318,39.29194491,"CADS","CADS-1","Catostomus discobolus Cope; 1871","Catostomus discobolus","Catostomus","Catostomidae","Cypriniformes","Bluehead Sucker","CADS","CADS-1-9","United States of America","Joe's Valley Reservoir",25,9.9,NA,NA,NA,NA,NA,NA,0.75,0.76,NA,NA,NA,NA,"diploid",2208,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",0.145741930897282,2131,5.75080347925416e-14
-123.7095956,43.05534459,"CAWA","CAWA-1","Catostomus warnerensis Snyder; 1908","Catostomus warnerensis","Catostomus","Catostomidae","Cypriniformes","Warner Sucker","CAWA","CAWA-1-1","United States of America","Deep Creek",26,8.25,NA,NA,NA,NA,NA,NA,0.811,0.775,NA,NA,NA,NA,"diploid",360,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",1.69338914478693,365,1.29681360721588
-89.29819262,41.98862098,"CAWA","CAWA-1","Catostomus warnerensis Snyder; 1908","Catostomus warnerensis","Catostomus","Catostomidae","Cypriniformes","Warner Sucker","CAWA","CAWA-1-2","United States of America","Honey Creek",44,6.56,NA,NA,NA,NA,NA,NA,0.653,0.669,NA,NA,NA,NA,"diploid",216,"Unglaciated","Stable","Unflooded","Lowland","Stable Unglaciated Lowland",0.0246926125903715,205,0.642059504985809
-123.0564397,43.72714941,"CAWA","CAWA-1","Catostomus warnerensis Snyder; 1908","Catostomus warnerensis","Catostomus","Catostomidae","Cypriniformes","Warner Sucker","CAWA","CAWA-1-3","United States of America","Snyder Creek",19,6.88,NA,NA,NA,NA,NA,NA,0.668,0.68,NA,NA,NA,NA,"diploid",303,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",1.69338914478693,219,2.32469820976257
-120.0692451,42.06711501,"CAWA","CAWA-1","Catostomus warnerensis Snyder; 1908","Catostomus warnerensis","Catostomus","Catostomidae","Cypriniformes","Warner Sucker","CAWA","CAWA-1-5","United States of America","Twentymille Creek",75,6.94,NA,NA,NA,NA,NA,NA,0.755,0.739,NA,NA,NA,NA,"diploid",1835,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",1.69338914478693,1804,2.56441855430603
-115.9348035,34.00143884,"CYER","CYER-1","Cyprinodon eremus Miller & Fuiman; 1987","Cyprinodon eremus","Cyprinodon","Cyprinodontidae","Cyprinodontiformes","Quitobaquito Pupfish","CYER","CYER-1-8","United States of America","San Felipe Creek",18,15.6,NA,NA,NA,NA,NA,NA,0.882,0.922,NA,NA,NA,NA,"diploid",1021,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",0.0295588022415444,961,16.1257667541504
-85.503395,32.85693115,"CYGI","CYGI-1","Cyprinella gibbsi (Howell & Williams; 1971)","Cyprinella gibbsi","Cyprinella","Cyprinidae","Cypriniformes","Tallapoosa Shiner","CYGI","CYGI-1-1","United States of America","Eagle Creek",30,10.75,NA,NA,NA,NA,NA,NA,0.608,0.655,NA,NA,NA,NA,"diploid",236,"Unglaciated","Stable","Unflooded","Lowland","Stable Unglaciated Lowland",0.255417111864505,212,1.79972207546234
-86.01026425,32.90502413,"CYGI","CYGI-1","Cyprinella gibbsi (Howell & Williams; 1971)","Cyprinella gibbsi","Cyprinella","Cyprinidae","Cypriniformes","Tallapoosa Shiner","CYGI","CYGI-1-10","United States of America","Elkahatchee",30,7.667,NA,NA,NA,NA,NA,NA,0.71,0.689,NA,NA,NA,NA,"diploid",212,"Unglaciated","Stable","Unflooded","Lowland","Stable Unglaciated Lowland",0.0117557199590371,191,0.812956750392914
-85.69463005,33.07890265,"CYGI","CYGI-1","Cyprinella gibbsi (Howell & Williams; 1971)","Cyprinella gibbsi","Cyprinella","Cyprinidae","Cypriniformes","Tallapoosa Shiner","CYGI","CYGI-1-11","United States of America","Emuckfaw Creek",30,10.333,NA,NA,NA,NA,NA,NA,0.626,0.645,NA,NA,NA,NA,"diploid",239,"Unglaciated","Stable","Unflooded","Lowland","Stable Unglaciated Lowland",0.255417111864505,207,1.46133124828339
-85.80967628,32.87373301,"CYGI","CYGI-1","Cyprinella gibbsi (Howell & Williams; 1971)","Cyprinella gibbsi","Cyprinella","Cyprinidae","Cypriniformes","Tallapoosa Shiner","CYGI","CYGI-1-12","United States of America","Manoy Creek",30,9.833,NA,NA,NA,NA,NA,NA,0.755,0.754,NA,NA,NA,NA,"diploid",192,"Unglaciated","Stable","Unflooded","Lowland","Stable Unglaciated Lowland",0.0117557199590371,158,0.232205137610435
-86.04682147,32.84861604,"CYGI","CYGI-1","Cyprinella gibbsi (Howell & Williams; 1971)","Cyprinella gibbsi","Cyprinella","Cyprinidae","Cypriniformes","Tallapoosa Shiner","CYGI","CYGI-1-13","United States of America","Oakachoy Creek",29,7.833,NA,NA,NA,NA,NA,NA,0.671,0.639,NA,NA,NA,NA,"diploid",204,"Unglaciated","Stable","Unflooded","Lowland","Stable Unglaciated Lowland",0.0117557199590371,173,0.5435551404953
-85.65302625,32.78074155,"CYGI","CYGI-1","Cyprinella gibbsi (Howell & Williams; 1971)","Cyprinella gibbsi","Cyprinella","Cyprinidae","Cypriniformes","Tallapoosa Shiner","CYGI","CYGI-1-14","United States of America","Sandy Creek",30,13.287,NA,NA,NA,NA,NA,NA,0.713,0.738,NA,NA,NA,NA,"diploid",205,"Unglaciated","Stable","Unflooded","Lowland","Stable Unglaciated Lowland",0.0117557199590371,182,1.12502920627594
-85.69482229,32.99209052,"CYGI","CYGI-1","Cyprinella gibbsi (Howell & Williams; 1971)","Cyprinella gibbsi","Cyprinella","Cyprinidae","Cypriniformes","Tallapoosa Shiner","CYGI","CYGI-1-15","United States of America","Sweetwater Creek",30,11,NA,NA,NA,NA,NA,NA,0.7,0.675,NA,NA,NA,NA,"diploid",203,"Unglaciated","Stable","Unflooded","Lowland","Stable Unglaciated Lowland",0.255417111864505,173,1.35909843444824
-86.01026425,32.90502413,"CYGI","CYGI-1","Cyprinella gibbsi (Howell & Williams; 1971)","Cyprinella gibbsi","Cyprinella","Cyprinidae","Cypriniformes","Tallapoosa Shiner","CYGI","CYGI-1-2","United States of America","Elkahatchee",30,9.625,NA,NA,NA,NA,NA,NA,0.724,0.78,NA,NA,NA,NA,"diploid",212,"Unglaciated","Stable","Unflooded","Lowland","Stable Unglaciated Lowland",0.0117557199590371,191,0.812956750392914
-85.69463005,33.07890265,"CYGI","CYGI-1","Cyprinella gibbsi (Howell & Williams; 1971)","Cyprinella gibbsi","Cyprinella","Cyprinidae","Cypriniformes","Tallapoosa Shiner","CYGI","CYGI-1-3","United States of America","Emuckfaw Creek",30,12.25,NA,NA,NA,NA,NA,NA,0.674,0.75,NA,NA,NA,NA,"diploid",239,"Unglaciated","Stable","Unflooded","Lowland","Stable Unglaciated Lowland",0.255417111864505,207,1.46133124828339
-85.80967628,32.87373301,"CYGI","CYGI-1","Cyprinella gibbsi (Howell & Williams; 1971)","Cyprinella gibbsi","Cyprinella","Cyprinidae","Cypriniformes","Tallapoosa Shiner","CYGI","CYGI-1-4","United States of America","Manoy Creek",30,8,NA,NA,NA,NA,NA,NA,0.692,0.671,NA,NA,NA,NA,"diploid",192,"Unglaciated","Stable","Unflooded","Lowland","Stable Unglaciated Lowland",0.0117557199590371,158,0.232205137610435
-86.04682147,32.84861604,"CYGI","CYGI-1","Cyprinella gibbsi (Howell & Williams; 1971)","Cyprinella gibbsi","Cyprinella","Cyprinidae","Cypriniformes","Tallapoosa Shiner","CYGI","CYGI-1-5","United States of America","Oakachoy Creek",30,8.625,NA,NA,NA,NA,NA,NA,0.656,0.702,NA,NA,NA,NA,"diploid",204,"Unglaciated","Stable","Unflooded","Lowland","Stable Unglaciated Lowland",0.0117557199590371,173,0.5435551404953
-85.65302625,32.78074155,"CYGI","CYGI-1","Cyprinella gibbsi (Howell & Williams; 1971)","Cyprinella gibbsi","Cyprinella","Cyprinidae","Cypriniformes","Tallapoosa Shiner","CYGI","CYGI-1-6","United States of America","Sandy Creek",30,11.625,NA,NA,NA,NA,NA,NA,0.708,0.745,NA,NA,NA,NA,"diploid",205,"Unglaciated","Stable","Unflooded","Lowland","Stable Unglaciated Lowland",0.0117557199590371,182,1.12502920627594
-85.69482229,32.99209052,"CYGI","CYGI-1","Cyprinella gibbsi (Howell & Williams; 1971)","Cyprinella gibbsi","Cyprinella","Cyprinidae","Cypriniformes","Tallapoosa Shiner","CYGI","CYGI-1-7","United States of America","Sweetwater + Chatahospee Creek",60,11.25,NA,NA,NA,NA,NA,NA,0.694,0.726,NA,NA,NA,NA,"diploid",203,"Unglaciated","Stable","Unflooded","Lowland","Stable Unglaciated Lowland",0.255417111864505,173,1.35909843444824
-85.503395,32.85693115,"CYGI","CYGI-1","Cyprinella gibbsi (Howell & Williams; 1971)","Cyprinella gibbsi","Cyprinella","Cyprinidae","Cypriniformes","Tallapoosa Shiner","CYGI","CYGI-1-8","United States of America","Chatahospee Creek",30,8.833,NA,NA,NA,NA,NA,NA,0.62,0.659,NA,NA,NA,NA,"diploid",236,"Unglaciated","Stable","Unflooded","Lowland","Stable Unglaciated Lowland",0.255417111864505,212,1.79972207546234
-85.73124208,32.9296587,"CYGI","CYGI-1","Cyprinella gibbsi (Howell & Williams; 1971)","Cyprinella gibbsi","Cyprinella","Cyprinidae","Cypriniformes","Tallapoosa Shiner","CYGI","CYGI-1-9","United States of America","Eagle Creek",30,11,NA,NA,NA,NA,NA,NA,0.706,0.714,NA,NA,NA,NA,"diploid",227,"Unglaciated","Stable","Unflooded","Lowland","Stable Unglaciated Lowland",0.0117557199590371,201,0.409867256879807
-95.61789364,35.77965853,"CYLT","CYLT-1","Cyprinella lutrensis (Baird & Girard; 1853)","Cyprinella lutrensis","Cyprinella","Cyprinidae","Cypriniformes","Red Shiner","CYLT","CYLT-1-1","United States of America","Arkansas 14",30,10.115,NA,NA,NA,NA,NA,NA,0.659,0.74,NA,NA,NA,NA,"diploid",171,"Unglaciated","Stable","Unflooded","Lowland","Stable Unglaciated Lowland",0.560187053303715,161,0.230362191796303
-99.85771952,34.52323355,"CYLT","CYLT-1","Cyprinella lutrensis (Baird & Girard; 1853)","Cyprinella lutrensis","Cyprinella","Cyprinidae","Cypriniformes","Red Shiner","CYLT","CYLT-1-10","United States of America","Red 3",18,10.375,NA,NA,NA,NA,NA,NA,0.576,0.835,NA,NA,NA,NA,"diploid",465,"Unglaciated","Stable","Unflooded","Highland","Stable Unglaciated Highland",0.128393214768399,453,0.229412212967873
-99.65943372,34.37435992,"CYLT","CYLT-1","Cyprinella lutrensis (Baird & Girard; 1853)","Cyprinella lutrensis","Cyprinella","Cyprinidae","Cypriniformes","Red Shiner","CYLT","CYLT-1-11","United States of America","Red 4",12,NA,NA,NA,NA,NA,NA,NA,0.74,0.818,NA,NA,NA,NA,"diploid",438,"Unglaciated","Stable","Unflooded","Highland","Stable Unglaciated Highland",0.500775287912489,426,0.196531772613525
-96.54702911,36.3522053,"CYLT","CYLT-1","Cyprinella lutrensis (Baird & Girard; 1853)","Cyprinella lutrensis","Cyprinella","Cyprinidae","Cypriniformes","Red Shiner","CYLT","CYLT-1-2","United States of America","Arkansas 17E",20,8.767,NA,NA,NA,NA,NA,NA,0.597,0.765,NA,NA,NA,NA,"diploid",258,"Unglaciated","Stable","Unflooded","Highland","Stable Unglaciated Highland",1.09426953923397,224,0.601874232292175
-96.94848321,36.92546527,"CYLT","CYLT-1","Cyprinella lutrensis (Baird & Girard; 1853)","Cyprinella lutrensis","Cyprinella","Cyprinidae","Cypriniformes","Red Shiner","CYLT","CYLT-1-3","United States of America","Arkansas 17W",30,10.289,NA,NA,NA,NA,NA,NA,0.973,0.796,NA,NA,NA,NA,"diploid",324,"Unglaciated","Stable","Unflooded","Highland","Stable Unglaciated Highland",0.364643113587909,309,0.609736144542694
-96.72514374,34.85584771,"CYLT","CYLT-1","Cyprinella lutrensis (Baird & Girard; 1853)","Cyprinella lutrensis","Cyprinella","Cyprinidae","Cypriniformes","Red Shiner","CYLT","CYLT-1-4","United States of America","Canadian 7",51,10.701,NA,NA,NA,NA,NA,NA,0.649,0.768,NA,NA,NA,NA,"diploid",280,"Unglaciated","Stable","Unflooded","Highland","Stable Unglaciated Highland",0.00995033085316808,257,2.06270003318787
-101.2909514,35.79221548,"CYLT","CYLT-1","Cyprinella lutrensis (Baird & Girard; 1853)","Cyprinella lutrensis","Cyprinella","Cyprinidae","Cypriniformes","Red Shiner","CYLT","CYLT-1-5","United States of America","Canadian 8",30,10.846,NA,NA,NA,NA,NA,NA,0.654,0.834,NA,NA,NA,NA,"diploid",837,"Unglaciated","Stable","Unflooded","Highland","Stable Unglaciated Highland",0.669366651894542,824,6.957463513089e-16
-96.80440346,39.72542755,"CYLT","CYLT-1","Cyprinella lutrensis (Baird & Girard; 1853)","Cyprinella lutrensis","Cyprinella","Cyprinidae","Cypriniformes","Red Shiner","CYLT","CYLT-1-6","United States of America","Kansas 33",32,9.302,NA,NA,NA,NA,NA,NA,0.678,0.58,NA,NA,NA,NA,"diploid",370,"Unglaciated","Stable","Unflooded","Highland","Stable Unglaciated Highland",0.885831524389447,348,2.17390418052673
-98.01211054,41.06829352,"CYLT","CYLT-1","Cyprinella lutrensis (Baird & Girard; 1853)","Cyprinella lutrensis","Cyprinella","Cyprinidae","Cypriniformes","Red Shiner","CYLT","CYLT-1-7","United States of America","Platte 37",24,7.867,NA,NA,NA,NA,NA,NA,0.592,0.694,NA,NA,NA,NA,"diploid",531,"Unglaciated","Stable","Unflooded","Highland","Stable Unglaciated Highland",0.28292075535007,520,0.16094970703125
-103.4048188,41.7571067,"CYLT","CYLT-1","Cyprinella lutrensis (Baird & Girard; 1853)","Cyprinella lutrensis","Cyprinella","Cyprinidae","Cypriniformes","Red Shiner","CYLT","CYLT-1-8","United States of America","Platte 39",22,8.172,NA,NA,NA,NA,NA,NA,0.536,0.692,NA,NA,NA,NA,"diploid",1152,"Unglaciated","Stable","Unflooded","Highland","Stable Unglaciated Highland",0.0449733656427312,1151,0.130651861429214
-99.27123246,34.38210116,"CYLT","CYLT-1","Cyprinella lutrensis (Baird & Girard; 1853)","Cyprinella lutrensis","Cyprinella","Cyprinidae","Cypriniformes","Red Shiner","CYLT","CYLT-1-9","United States of America","Red 1",30,12.441,NA,NA,NA,NA,NA,NA,0.635,0.843,NA,NA,NA,NA,"diploid",384,"Unglaciated","Stable","Unflooded","Highland","Stable Unglaciated Highland",0.70408712059828,370,0.0768360942602158
-116.3440405,36.4809695,"CYNE","CYNE-1","Cyprinodon nevadensis Eigenmann & Eigenmann; 1889","Cyprinodon nevadensis","Cyprinodon","Cyprinodontidae","Cyprinodontiformes","Tecopa Pupfish","CYNE","CYNE-1-1","United States of America","Fairbanks",NA,13,NA,NA,NA,NA,NA,NA,0.85,0.73,NA,NA,NA,NA,"diploid",699,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",0.0295588022415444,683,0.411335498094559
-116.3297267,36.47856385,"CYNE","CYNE-1","Cyprinodon nevadensis Eigenmann & Eigenmann; 1889","Cyprinodon nevadensis","Cyprinodon","Cyprinodontidae","Cyprinodontiformes","Tecopa Pupfish","CYNE","CYNE-1-2","United States of America","Roger's",NA,7.333,NA,NA,NA,NA,NA,NA,0.865,0.7133,NA,NA,NA,NA,"diploid",705,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",0.0295588022415444,694,1.2475653886795
-116.2705983,36.39699342,"CYNE","CYNE-1","Cyprinodon nevadensis Eigenmann & Eigenmann; 1889","Cyprinodon nevadensis","Cyprinodon","Cyprinodontidae","Cyprinodontiformes","Tecopa Pupfish","CYNE","CYNE-1-3","United States of America","King's Pool",NA,12.833,NA,NA,NA,NA,NA,NA,0.8367,0.8433,NA,NA,NA,NA,"diploid",719,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",0.0295588022415444,701,0.686857521533966
-116.275555,36.37158294,"CYNE","CYNE-1","Cyprinodon nevadensis Eigenmann & Eigenmann; 1889","Cyprinodon nevadensis","Cyprinodon","Cyprinodontidae","Cyprinodontiformes","Tecopa Pupfish","CYNE","CYNE-1-4","United States of America","Big",NA,13.333,NA,NA,NA,NA,NA,NA,0.8717,0.8833,NA,NA,NA,NA,"diploid",683,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",0.0295588022415444,683,0.233912587165833
-116.3222252,36.42104065,"CYNE","CYNE-1","Cyprinodon nevadensis Eigenmann & Eigenmann; 1889","Cyprinodon nevadensis","Cyprinodon","Cyprinodontidae","Cyprinodontiformes","Tecopa Pupfish","CYNE","CYNE-1-7","United States of America","N. Indian",NA,4.667,NA,NA,NA,NA,NA,NA,0.6567,0.6567,NA,NA,NA,NA,"diploid",687,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",0.0295588022415444,675,0.955086827278137
-89.8184024,32.73781437,"ERCL","ERCL-1","Erimyzon claviformis (Girard; 1856)","Erimyzon claviformis","Erimyzon","Catostomidae","Cypriniformes","Western Creek Chubsucker","ERCL","ERCL-1-1","United States of America","BB1",15,8,NA,NA,NA,NA,NA,NA,0.778,0.796,NA,NA,NA,NA,"diploid",95,"Unglaciated","Stable","Flooded","Lowland","Stable Unglaciated Lowland - Flooded",0.193920692637307,84,0.675565421581268
