"Data_source","Contributor_GenDivRange","Spec_id.x","Study_id","Spec_Latin_GenDivRange","Life_form","DOI_study","DOI_data","Spec_Latin_publication","Marker_type","N_pops","N_loci","GBIF_id","Spec_Latin_GBIF","Genus_GBIF","Family_GBIF","Order_GBIF","Class_GBIF","Phylum_GBIF","EOL_id","Spec_common_EOL","BIOME","Habitat_fishbase","Habitat_breeding","Habitat_adulthood","GBIF_doi","Spec_id.y","Pop_id","Spec_Latin_sub","Geog_1","Geog_2","Geog_3","Geog_4","Geog_5","Geog_6","Latitude","Longitude","N","A","A_mean","A_tot","A_eff","A_private","N_genot","Ar","Ho","He","GD_Nei","D_clonal","F_is","F_is_sig","Ploidy","min_dist_to_flowline","snapped_lon","snapped_lat"
"VarVer","NA","HESY","HESY-1","Hesperoleucus symmetricus","Fishes","10.1016/j.ympev.2008.11.028",NA,"Lavinia symmetricus","SSR",24,10,2360051,"Hesperoleucus symmetricus (Baird & Girard; 1854)","Hesperoleucus","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/994819","California Roach","Mediterranean Forests; Woodlands & Scrub","freshwater;  demersal temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.c6yq6p","HESY","HESY-1-7",NA,"United States of America","Kelsey Creek",NA,NA,NA,NA,38.9743,-122.837,13,NA,NA,NA,NA,NA,NA,NA,0.7045,0.7366,NA,NA,0.043579,NA,"diploid",3.52533789468663,-122.837039999786,38.9742928586846
"VarVer","NA","HESY","HESY-1","Hesperoleucus symmetricus","Fishes","10.1016/j.ympev.2008.11.028",NA,"Lavinia symmetricus","SSR",24,10,2360051,"Hesperoleucus symmetricus (Baird & Girard; 1854)","Hesperoleucus","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/994819","California Roach","Mediterranean Forests; Woodlands & Scrub","freshwater;  demersal temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.c6yq6p","HESY","HESY-1-8",NA,"United States of America","Seigler Creek",NA,NA,NA,NA,38.88748,-122.665,8,NA,NA,NA,NA,NA,NA,NA,0.7,0.6874,NA,NA,-0.01833,NA,"diploid",2.45019125026972,-122.664973190913,38.8874874422299
"VarVer","NA","HESY","HESY-1","Hesperoleucus symmetricus","Fishes","10.1016/j.ympev.2008.11.028",NA,"Lavinia symmetricus","SSR",24,10,2360051,"Hesperoleucus symmetricus (Baird & Girard; 1854)","Hesperoleucus","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/994819","California Roach","Mediterranean Forests; Woodlands & Scrub","freshwater;  demersal temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.c6yq6p","HESY","HESY-1-9",NA,"United States of America","Feliz Creek",NA,NA,NA,NA,38.98306,-123.157,15,NA,NA,NA,NA,NA,NA,NA,0.7109,0.7194,NA,NA,0.011815,NA,"diploid",3.28551292080703,-123.15697562446,38.9830826033418
"MacroPopGen","NA","HYPL","HYPL-1","Hybognathus placitus","Fishes","10.1111/mec.12970",NA,"Hybognathus placitus","SSR",7,9,2364391,"Hybognathus placitus Girard; 1856","Hybognathus","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/983875","Plains Minnow","Temperate Grasslands; Savannas & Shrublands","freshwater; brackish;  demersal ;ubtropical; ;","Freshwater","Freshwater","doi.org/10.15468/dl.4cfbzx","HYPL","HYPL-1-12",NA,"United States of America","Arkansas  17W",NA,NA,NA,NA,36.925451,-96.948822,30,9.453,NA,NA,NA,NA,NA,NA,0.556,0.684,NA,NA,NA,NA,"diploid",29.9407889038516,-96.9484832059047,36.925465271942
"MacroPopGen","NA","HYPL","HYPL-1","Hybognathus placitus","Fishes","10.1111/mec.12970",NA,"Hybognathus placitus","SSR",7,9,2364391,"Hybognathus placitus Girard; 1856","Hybognathus","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/983875","Plains Minnow","Temperate Grasslands; Savannas & Shrublands","freshwater; brackish;  demersal ;ubtropical; ;","Freshwater","Freshwater","doi.org/10.15468/dl.4cfbzx","HYPL","HYPL-1-13",NA,"United States of America","Arkansas 14",NA,NA,NA,NA,35.779218,-95.618278,35,10.38,NA,NA,NA,NA,NA,NA,0.565,0.745,NA,NA,NA,NA,"diploid",60.1560571363391,-95.6178936418505,35.7796585257674
"MacroPopGen","NA","HYPL","HYPL-1","Hybognathus placitus","Fishes","10.1111/mec.12970",NA,"Hybognathus placitus","SSR",7,9,2364391,"Hybognathus placitus Girard; 1856","Hybognathus","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/983875","Plains Minnow","Temperate Grasslands; Savannas & Shrublands","freshwater; brackish;  demersal ;ubtropical; ;","Freshwater","Freshwater","doi.org/10.15468/dl.4cfbzx","HYPL","HYPL-1-14",NA,"United States of America","Arkansas 17E",NA,NA,NA,NA,36.35272,-96.547216,20,8.444,NA,NA,NA,NA,NA,NA,0.528,0.658,NA,NA,NA,NA,"diploid",59.9995652388209,-96.547029108371,36.3522052952348
"MacroPopGen","NA","HYPL","HYPL-1","Hybognathus placitus","Fishes","10.1111/mec.12970",NA,"Hybognathus placitus","SSR",7,9,2364391,"Hybognathus placitus Girard; 1856","Hybognathus","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/983875","Plains Minnow","Temperate Grasslands; Savannas & Shrublands","freshwater; brackish;  demersal ;ubtropical; ;","Freshwater","Freshwater","doi.org/10.15468/dl.4cfbzx","HYPL","HYPL-1-15",NA,"United States of America","Canadian 8",NA,NA,NA,NA,35.792054,-101.291028,32,9.712,NA,NA,NA,NA,NA,NA,0.555,0.711,NA,NA,NA,NA,"diploid",19.3369198299727,-101.290951446471,35.7922154782965
"MacroPopGen","NA","HYPL","HYPL-1","Hybognathus placitus","Fishes","10.1111/mec.12970",NA,"Hybognathus placitus","SSR",7,9,2364391,"Hybognathus placitus Girard; 1856","Hybognathus","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/983875","Plains Minnow","Temperate Grasslands; Savannas & Shrublands","freshwater; brackish;  demersal ;ubtropical; ;","Freshwater","Freshwater","doi.org/10.15468/dl.4cfbzx","HYPL","HYPL-1-16",NA,"United States of America","Platte 37",NA,NA,NA,NA,41.06815,-98.012009,29,8.339,NA,NA,NA,NA,NA,NA,0.519,0.73,NA,NA,NA,NA,"diploid",18.162544208304,-98.0121105395101,41.0682935187924
"MacroPopGen","NA","HYPL","HYPL-1","Hybognathus placitus","Fishes","10.1111/mec.12970",NA,"Hybognathus placitus","SSR",7,9,2364391,"Hybognathus placitus Girard; 1856","Hybognathus","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/983875","Plains Minnow","Temperate Grasslands; Savannas & Shrublands","freshwater; brackish;  demersal ;ubtropical; ;","Freshwater","Freshwater","doi.org/10.15468/dl.4cfbzx","HYPL","HYPL-1-17",NA,"United States of America","Red 1",NA,NA,NA,NA,34.384368,-99.26884,24,10.049,NA,NA,NA,NA,NA,NA,0.508,0.803,NA,NA,NA,NA,"diploid",334.503871310953,-99.2712324568199,34.382101161453
"MacroPopGen","NA","HYPL","HYPL-1","Hybognathus placitus","Fishes","10.1111/mec.12970",NA,"Hybognathus placitus","SSR",7,9,2364391,"Hybognathus placitus Girard; 1856","Hybognathus","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/983875","Plains Minnow","Temperate Grasslands; Savannas & Shrublands","freshwater; brackish;  demersal ;ubtropical; ;","Freshwater","Freshwater","doi.org/10.15468/dl.4cfbzx","HYPL","HYPL-1-18",NA,"United States of America","Red 3",NA,NA,NA,NA,34.523157,-99.85629,30,10.129,NA,NA,NA,NA,NA,NA,0.54,0.795,NA,NA,NA,NA,"diploid",130.479159264503,-99.8577195162267,34.5232335512341
"VarVer","NA","KRMA","KRMA-2","Kryptolebias marmoratus","Fishes","10.1073/pnas.0603847103",NA,"Kryptolebias marmoratus","SSR",12,36,2349291,"Kryptolebias marmoratus (Poey; 1880)","Kryptolebias","Rivulidae","Cyprinodontiformes",NA,"Chordata","https://eol.org/pages/46566880","Mangrove Rivulus","Others","freshwater; brackish;  benthopelagic; .; ; non-migratory tropical;","Freshwater","Freshwater","doi.org/10.15468/dl.emb9v3","KRMA","KRMA-2-3",NA,"United States of America","Charlotte County","near Venice","Florida",NA,NA,26.92326,-82.3123,NA,2.056,NA,NA,NA,NA,NA,NA,0.0196,0.254,NA,NA,NA,NA,"diploid",523.690722250167,-82.3162488451935,26.9263860182008
"VarVer","NA","KRMA","KRMA-2","Kryptolebias marmoratus","Fishes","10.1073/pnas.0603847103",NA,"Kryptolebias marmoratus","SSR",12,36,2349291,"Kryptolebias marmoratus (Poey; 1880)","Kryptolebias","Rivulidae","Cyprinodontiformes",NA,"Chordata","https://eol.org/pages/46566880","Mangrove Rivulus","Others","freshwater; brackish;  benthopelagic; .; ; non-migratory tropical;","Freshwater","Freshwater","doi.org/10.15468/dl.emb9v3","KRMA","KRMA-2-4",NA,"United States of America","Marco Island","Collier County","Florida",NA,NA,25.94655,-81.7158,NA,2.667,NA,NA,NA,NA,NA,NA,0.0625,0.4092,NA,NA,NA,NA,"diploid",NA,NA,NA
"VarVer","NA","KRMA","KRMA-2","Kryptolebias marmoratus","Fishes","10.1073/pnas.0603847103",NA,"Kryptolebias marmoratus","SSR",12,36,2349291,"Kryptolebias marmoratus (Poey; 1880)","Kryptolebias","Rivulidae","Cyprinodontiformes",NA,"Chordata","https://eol.org/pages/46566880","Mangrove Rivulus","Others","freshwater; brackish;  benthopelagic; .; ; non-migratory tropical;","Freshwater","Freshwater","doi.org/10.15468/dl.emb9v3","KRMA","KRMA-2-5",NA,"United States of America","Everglades National Park","near Flamingo","Monroe County","Florida",NA,25.2863,-80.8992,NA,2.028,NA,NA,NA,NA,NA,NA,NA,0.4861,NA,NA,NA,NA,"diploid",229.77624028166,-80.8986318752135,25.2842699310545
"VarVer","NA","KRMA","KRMA-2","Kryptolebias marmoratus","Fishes","10.1073/pnas.0603847103",NA,"Kryptolebias marmoratus","SSR",12,36,2349291,"Kryptolebias marmoratus (Poey; 1880)","Kryptolebias","Rivulidae","Cyprinodontiformes",NA,"Chordata","https://eol.org/pages/46566880","Mangrove Rivulus","Others","freshwater; brackish;  benthopelagic; .; ; non-migratory tropical;","Freshwater","Freshwater","doi.org/10.15468/dl.emb9v3","KRMA","KRMA-2-6",NA,"United States of America","Lostman's River","Monroe County","Florida",NA,NA,25.55421,-81.1893,NA,2.5,NA,NA,NA,NA,NA,NA,0.0046,0.4935,NA,NA,NA,NA,"diploid",NA,NA,NA
"VarVer","NA","KRMA","KRMA-2","Kryptolebias marmoratus","Fishes","10.1073/pnas.0603847103",NA,"Kryptolebias marmoratus","SSR",12,36,2349291,"Kryptolebias marmoratus (Poey; 1880)","Kryptolebias","Rivulidae","Cyprinodontiformes",NA,"Chordata","https://eol.org/pages/46566880","Mangrove Rivulus","Others","freshwater; brackish;  benthopelagic; .; ; non-migratory tropical;","Freshwater","Freshwater","doi.org/10.15468/dl.emb9v3","KRMA","KRMA-2-7",NA,"United States of America","Shark River","Monroe County","Florida",NA,NA,25.37141,-81.0561,NA,4.444,NA,NA,NA,NA,NA,NA,0.0019,0.4392,NA,NA,NA,NA,"diploid",48.1334038420555,-81.0562767425142,25.3718174811051
"VarVer","NA","KRMA","KRMA-2","Kryptolebias marmoratus","Fishes","10.1073/pnas.0603847103",NA,"Kryptolebias marmoratus","SSR",12,36,2349291,"Kryptolebias marmoratus (Poey; 1880)","Kryptolebias","Rivulidae","Cyprinodontiformes",NA,"Chordata","https://eol.org/pages/46566880","Mangrove Rivulus","Others","freshwater; brackish;  benthopelagic; .; ; non-migratory tropical;","Freshwater","Freshwater","doi.org/10.15468/dl.emb9v3","KRMA","KRMA-2-8",NA,"United States of America","St. Lucie County","south of Fort Pierce","Florida",NA,NA,27.42328,-80.3195,NA,3.556,NA,NA,NA,NA,NA,NA,0.0764,0.496,NA,NA,NA,NA,"diploid",NA,NA,NA
"VarVer","NA","LAEX","LAEX-1","Lavinia exilicauda","Fishes","10.1016/j.ympev.2008.11.028",NA,"Lavinia exilicauda","SSR",9,10,5206009,"Lavinia exilicauda Baird & Girard; 1854","Lavinia","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/207642","Hitch","Mediterranean Forests; Woodlands & Scrub","freshwater;  demersal temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.5qprp8","LAEX","LAEX-1-1",NA,"United States of America","Pajaro River",NA,NA,NA,NA,36.88038,-121.726,28,NA,NA,NA,NA,NA,NA,NA,0.7458,0.6842,NA,NA,-0.09003,NA,"diploid",319.421982147072,-121.724277132322,36.8828867938385
"VarVer","NA","LAEX","LAEX-1","Lavinia exilicauda","Fishes","10.1016/j.ympev.2008.11.028",NA,"Lavinia exilicauda","SSR",9,10,5206009,"Lavinia exilicauda Baird & Girard; 1854","Lavinia","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/207642","Hitch","Mediterranean Forests; Woodlands & Scrub","freshwater;  demersal temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.5qprp8","LAEX","LAEX-1-2",NA,"United States of America","Salinas River",NA,NA,NA,NA,36.73151,-121.78,11,NA,NA,NA,NA,NA,NA,NA,0.7705,0.6993,NA,NA,-0.10182,NA,"diploid",4.26742827714422,-121.780010698034,36.7315471415586
"VarVer","NA","LAEX","LAEX-1","Lavinia exilicauda","Fishes","10.1016/j.ympev.2008.11.028",NA,"Lavinia exilicauda","SSR",9,10,5206009,"Lavinia exilicauda Baird & Girard; 1854","Lavinia","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/207642","Hitch","Mediterranean Forests; Woodlands & Scrub","freshwater;  demersal temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.5qprp8","LAEX","LAEX-1-3",NA,"United States of America","Rock Creek",NA,NA,NA,NA,39.83978,-121.844,8,NA,NA,NA,NA,NA,NA,NA,0.7344,0.7379,NA,NA,0.004743,NA,"diploid",36.1010137931014,-121.844341857307,39.839971956744
"VarVer","NA","LAEX","LAEX-1","Lavinia exilicauda","Fishes","10.1016/j.ympev.2008.11.028",NA,"Lavinia exilicauda","SSR",9,10,5206009,"Lavinia exilicauda Baird & Girard; 1854","Lavinia","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/207642","Hitch","Mediterranean Forests; Woodlands & Scrub","freshwater;  demersal temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.5qprp8","LAEX","LAEX-1-4",NA,"United States of America","Willow Creek",NA,NA,NA,NA,40.94516,-123.645,10,NA,NA,NA,NA,NA,NA,NA,0.675,0.7733,NA,NA,0.127118,NA,"diploid",10.7978115166504,-123.64507397941,40.9450809149727
"VarVer","NA","LAEX","LAEX-1","Lavinia exilicauda","Fishes","10.1016/j.ympev.2008.11.028",NA,"Lavinia exilicauda","SSR",9,10,5206009,"Lavinia exilicauda Baird & Girard; 1854","Lavinia","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/207642","Hitch","Mediterranean Forests; Woodlands & Scrub","freshwater;  demersal temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.5qprp8","LAEX","LAEX-1-5",NA,"United States of America","Little Butte Creek",NA,NA,NA,NA,39.79485,-121.598,10,NA,NA,NA,NA,NA,NA,NA,0.7222,0.7868,NA,NA,0.082105,NA,"diploid",15.1984394648496,-121.597849103006,39.7947769514765
"VarVer","NA","LAEX","LAEX-1","Lavinia exilicauda","Fishes","10.1016/j.ympev.2008.11.028",NA,"Lavinia exilicauda","SSR",9,10,5206009,"Lavinia exilicauda Baird & Girard; 1854","Lavinia","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/207642","Hitch","Mediterranean Forests; Woodlands & Scrub","freshwater;  demersal temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.5qprp8","LAEX","LAEX-1-6",NA,"United States of America","Cosumnes River",NA,NA,NA,NA,38.32679,-121.366,11,NA,NA,NA,NA,NA,NA,NA,0.8111,0.7175,NA,NA,-0.13045,NA,"diploid",2.25848499952431,-121.366025284342,38.3267949413408
"VarVer","NA","LAEX","LAEX-1","Lavinia exilicauda","Fishes","10.1016/j.ympev.2008.11.028",NA,"Lavinia exilicauda","SSR",9,10,5206009,"Lavinia exilicauda Baird & Girard; 1854","Lavinia","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/207642","Hitch","Mediterranean Forests; Woodlands & Scrub","freshwater;  demersal temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.5qprp8","LAEX","LAEX-1-7",NA,"United States of America","Sacramento River",NA,NA,NA,NA,41.1742,-122.293,23,NA,NA,NA,NA,NA,NA,NA,0.697,0.6953,NA,NA,-0.00244,NA,"diploid",20.1973218596766,-122.292822112169,41.1740773097343
"VarVer","NA","LAEX","LAEX-1","Lavinia exilicauda","Fishes","10.1016/j.ympev.2008.11.028",NA,"Lavinia exilicauda","SSR",9,10,5206009,"Lavinia exilicauda Baird & Girard; 1854","Lavinia","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/207642","Hitch","Mediterranean Forests; Woodlands & Scrub","freshwater;  demersal temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.5qprp8","LAEX","LAEX-1-8",NA,"United States of America","Adobe Creek",NA,NA,NA,NA,38.99421,-122.877,21,NA,NA,NA,NA,NA,NA,NA,0.7434,0.7543,NA,NA,0.01445,NA,"diploid",42.6763744436927,-122.877468018436,38.9943388128016
"VarVer","NA","LAEX","LAEX-1","Lavinia exilicauda","Fishes","10.1016/j.ympev.2008.11.028",NA,"Lavinia exilicauda","SSR",9,10,5206009,"Lavinia exilicauda Baird & Girard; 1854","Lavinia","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/207642","Hitch","Mediterranean Forests; Woodlands & Scrub","freshwater;  demersal temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.5qprp8","LAEX","LAEX-1-9",NA,"United States of America","Middle Creek",NA,NA,NA,NA,40.25605,-124.032,23,NA,NA,NA,NA,NA,NA,NA,0.7826,0.7548,NA,NA,-0.03683,NA,"diploid",41.5538211289299,-124.032379328442,40.2558132221973
"MacroPopGen","NA","LEOC","LEOC-1","Lepisosteus oculatus","Fishes","10.1007/s10592-015-0708-2",NA,"Lepisosteus oculatus","SSR",5,8,2346692,"Lepisosteus oculatus Winchell; 1864","Lepisosteus","Lepisosteidae","Lepisosteiformes",NA,"Chordata","https://eol.org/pages/46582205","Spotted Gar","Tropical & Subtropical Grasslands; Savannas & Shrublands","freshwater; brackish;  demersal ;ubtropical;","Freshwater","Freshwater","doi.org/10.15468/dl.89s9qd","LEOC","LEOC-1-1",NA,"United States of America","Lac des Allemands",NA,NA,NA,NA,29.9151,-90.5728,39,NA,NA,NA,NA,NA,NA,NA,0.555,0.604,NA,NA,NA,NA,"diploid",888.668791472031,NA,NA
"MacroPopGen","NA","LEOC","LEOC-1","Lepisosteus oculatus","Fishes","10.1007/s10592-015-0708-2",NA,"Lepisosteus oculatus","SSR",5,8,2346692,"Lepisosteus oculatus Winchell; 1864","Lepisosteus","Lepisosteidae","Lepisosteiformes",NA,"Chordata","https://eol.org/pages/46582205","Spotted Gar","Tropical & Subtropical Grasslands; Savannas & Shrublands","freshwater; brackish;  demersal ;ubtropical;","Freshwater","Freshwater","doi.org/10.15468/dl.89s9qd","LEOC","LEOC-1-3",NA,"United States of America","Pascagoula River",NA,NA,NA,NA,30.7749,-88.6888,10,NA,NA,NA,NA,NA,NA,NA,0.608,0.669,NA,NA,NA,NA,"diploid",562.932121330797,-88.6857655654037,30.7792421297903
"MacroPopGen","NA","LEOC","LEOC-1","Lepisosteus oculatus","Fishes","10.1007/s10592-015-0708-2",NA,"Lepisosteus oculatus","SSR",5,8,2346692,"Lepisosteus oculatus Winchell; 1864","Lepisosteus","Lepisosteidae","Lepisosteiformes",NA,"Chordata","https://eol.org/pages/46582205","Spotted Gar","Tropical & Subtropical Grasslands; Savannas & Shrublands","freshwater; brackish;  demersal ;ubtropical;","Freshwater","Freshwater","doi.org/10.15468/dl.89s9qd","LEOC","LEOC-1-4",NA,"United States of America","Pt. Pelee",NA,NA,NA,NA,41.9655,-82.5094,92,NA,NA,NA,NA,NA,NA,NA,0.49,0.574,NA,NA,NA,NA,"diploid",NA,NA,NA
"VarVer","NA","LEPU","LEPU-1","Lepomis punctatus","Fishes","10.1046/j.1365-294x.2003.01738.x",NA,"Lepomis punctatus","SSR",11,5,2394499,"Lepomis punctatus (Valenciennes; 1831)","Lepomis","Centrarchidae","Perciformes",NA,"Chordata","https://eol.org/pages/995131","Spotted Sunfish","Temperate Conifer Forests","freshwater;  demersal ;ubtropical; ;","Freshwater","Freshwater","doi.org/10.15468/dl.e25wc9","LEPU","LEPU-1-1",NA,"United States of America","L1",NA,NA,NA,NA,25.86117,-80.7248,NA,9.4,NA,NA,NA,NA,NA,NA,0.6506,0.8034,NA,NA,NA,NA,"diploid",NA,NA,NA
"VarVer","NA","LEPU","LEPU-1","Lepomis punctatus","Fishes","10.1046/j.1365-294x.2003.01738.x",NA,"Lepomis punctatus","SSR",11,5,2394499,"Lepomis punctatus (Valenciennes; 1831)","Lepomis","Centrarchidae","Perciformes",NA,"Chordata","https://eol.org/pages/995131","Spotted Sunfish","Temperate Conifer Forests","freshwater;  demersal ;ubtropical; ;","Freshwater","Freshwater","doi.org/10.15468/dl.e25wc9","LEPU","LEPU-1-10",NA,"United States of America","L34",NA,NA,NA,NA,25.69033,-80.7602,NA,9,NA,NA,NA,NA,NA,NA,0.7975,0.842,NA,NA,NA,NA,"diploid",23996.5972853525,NA,NA
"VarVer","NA","LEPU","LEPU-1","Lepomis punctatus","Fishes","10.1046/j.1365-294x.2003.01738.x",NA,"Lepomis punctatus","SSR",11,5,2394499,"Lepomis punctatus (Valenciennes; 1831)","Lepomis","Centrarchidae","Perciformes",NA,"Chordata","https://eol.org/pages/995131","Spotted Sunfish","Temperate Conifer Forests","freshwater;  demersal ;ubtropical; ;","Freshwater","Freshwater","doi.org/10.15468/dl.e25wc9","LEPU","LEPU-1-11",NA,"United States of America","L35",NA,NA,NA,NA,25.68867,-80.7617,NA,7.2,NA,NA,NA,NA,NA,NA,0.7973,0.8516,NA,NA,NA,NA,"diploid",23773.5865175537,NA,NA
"VarVer","NA","LEPU","LEPU-1","Lepomis punctatus","Fishes","10.1046/j.1365-294x.2003.01738.x",NA,"Lepomis punctatus","SSR",11,5,2394499,"Lepomis punctatus (Valenciennes; 1831)","Lepomis","Centrarchidae","Perciformes",NA,"Chordata","https://eol.org/pages/995131","Spotted Sunfish","Temperate Conifer Forests","freshwater;  demersal ;ubtropical; ;","Freshwater","Freshwater","doi.org/10.15468/dl.e25wc9","LEPU","LEPU-1-2",NA,"United States of America","L3",NA,NA,NA,NA,25.99083,-80.8392,NA,8.2,NA,NA,NA,NA,NA,NA,0.923,0.8344,NA,NA,NA,NA,"diploid",NA,NA,NA
"VarVer","NA","LEPU","LEPU-1","Lepomis punctatus","Fishes","10.1046/j.1365-294x.2003.01738.x",NA,"Lepomis punctatus","SSR",11,5,2394499,"Lepomis punctatus (Valenciennes; 1831)","Lepomis","Centrarchidae","Perciformes",NA,"Chordata","https://eol.org/pages/995131","Spotted Sunfish","Temperate Conifer Forests","freshwater;  demersal ;ubtropical; ;","Freshwater","Freshwater","doi.org/10.15468/dl.e25wc9","LEPU","LEPU-1-3",NA,"United States of America","L11",NA,NA,NA,NA,25.76167,-80.8233,NA,10.4,NA,NA,NA,NA,NA,NA,0.6685,0.8326,NA,NA,NA,NA,"diploid",NA,NA,NA
"VarVer","NA","LEPU","LEPU-1","Lepomis punctatus","Fishes","10.1046/j.1365-294x.2003.01738.x",NA,"Lepomis punctatus","SSR",11,5,2394499,"Lepomis punctatus (Valenciennes; 1831)","Lepomis","Centrarchidae","Perciformes",NA,"Chordata","https://eol.org/pages/995131","Spotted Sunfish","Temperate Conifer Forests","freshwater;  demersal ;ubtropical; ;","Freshwater","Freshwater","doi.org/10.15468/dl.e25wc9","LEPU","LEPU-1-4",NA,"United States of America","L21",NA,NA,NA,NA,26.109,-80.6043,NA,12.8,NA,NA,NA,NA,NA,NA,0.7826,0.842,NA,NA,NA,NA,"diploid",NA,NA,NA
"VarVer","NA","LEPU","LEPU-1","Lepomis punctatus","Fishes","10.1046/j.1365-294x.2003.01738.x",NA,"Lepomis punctatus","SSR",11,5,2394499,"Lepomis punctatus (Valenciennes; 1831)","Lepomis","Centrarchidae","Perciformes",NA,"Chordata","https://eol.org/pages/995131","Spotted Sunfish","Temperate Conifer Forests","freshwater;  demersal ;ubtropical; ;","Freshwater","Freshwater","doi.org/10.15468/dl.e25wc9","LEPU","LEPU-1-5",NA,"United States of America","L23",NA,NA,NA,NA,26.06333,-80.4383,NA,11,NA,NA,NA,NA,NA,NA,0.7823,0.8426,NA,NA,NA,NA,"diploid",NA,NA,NA
