Data_source,Contributor_GenDivRange,Spec_id.x,Study_id,Spec_Latin_GenDivRange,Life_form,DOI_study,DOI_data,Spec_Latin_publication,Marker_type,N_pops,N_loci,GBIF_id,Spec_Latin_GBIF,Genus_GBIF,Family_GBIF,Order_GBIF,Class_GBIF,Phylum_GBIF,EOL_id,Spec_common_EOL,BIOME,Habitat_fishbase,Habitat_breeding,Habitat_adulthood,GBIF_doi,Spec_id.y,Pop_id,Spec_Latin_sub,Geog_1,Geog_2,Geog_3,Geog_4,Geog_5,Geog_6,N,A,A_mean,A_tot,A_eff,A_private,N_genot,Ar,Ho,He,GD_Nei,D_clonal,F_is,F_is_sig,Ploidy,min_dist_to_flowline,snapped_lon,snapped_lat,stream_order,catch_area,slope,AREA,PERIMETER,ICE18K_,ICE18K_ID,SYMB,WSA9,WSA9_NAME,Ice,Tectonic,SeaLevel,elev,relief,Topography,SeaShort,History,Spec_Latin_clean,AREAKM2.x,PATCHES.x,FECUNDITY.x,LONGEVITY.x,MAXTL.x,AREAKM2.y,PATCHES.y,FECUNDITY.y,LONGEVITY.y,MAXTL.y
MacroPopGen,NA,CADS,CADS-1,Catostomus discobolus,Fishes,10.1111/mec.12156,10.5061/dryad.h16ss,Catostomus discobolus,SSR,30,16,4286866,Catostomus discobolus Cope; 1871,Catostomus,Catostomidae,Cypriniformes,NA,Chordata,https://eol.org/pages/1156455,Bluehead Sucker,Deserts & Xeric Shrublands,freshwater;  demersal temperate; ;,Freshwater,Freshwater,doi.org/10.15468/dl.4gg99p,CADS,CADS-1-30,NA,United States of America,Yampa River + Yampa River (Lily Park),NA,NA,NA,NA,65,14.75,NA,NA,NA,NA,NA,NA,0.81,0.825,NA,NA,NA,NA,diploid,20.34027933908867,-108.98518703540152,40.52804033755335,7,0.0459,4.6357e-4,NA,NA,NA,NA,NA,XER,Xeric,Unglaciated,Active,Unflooded,1682,423,Highland,,Active Unglaciated Highland ,catostomus discobolus,304644,1,8500,7,40,304644,1,8500,7,40
MacroPopGen,NA,CADS,CADS-1,Catostomus discobolus,Fishes,10.1111/mec.12156,10.5061/dryad.h16ss,Catostomus discobolus,SSR,30,16,4286866,Catostomus discobolus Cope; 1871,Catostomus,Catostomidae,Cypriniformes,NA,Chordata,https://eol.org/pages/1156455,Bluehead Sucker,Deserts & Xeric Shrublands,freshwater;  demersal temperate; ;,Freshwater,Freshwater,doi.org/10.15468/dl.4gg99p,CADS,CADS-1-4,NA,United States of America,Desolation Canyon,NA,NA,NA,NA,46,15.6,NA,NA,NA,NA,NA,NA,0.82,0.84,NA,NA,NA,NA,diploid,0.46849176521960284,-110.01081960464442,39.41548477887761,8,2.8008,0.00222826,NA,NA,NA,NA,NA,XER,Xeric,Unglaciated,Active,Unflooded,1557,575,Highland,,Active Unglaciated Highland ,catostomus discobolus,304644,1,8500,7,40,304644,1,8500,7,40
MacroPopGen,NA,CADS,CADS-1,Catostomus discobolus,Fishes,10.1111/mec.12156,10.5061/dryad.h16ss,Catostomus discobolus,SSR,30,16,4286866,Catostomus discobolus Cope; 1871,Catostomus,Catostomidae,Cypriniformes,NA,Chordata,https://eol.org/pages/1156455,Bluehead Sucker,Deserts & Xeric Shrublands,freshwater;  demersal temperate; ;,Freshwater,Freshwater,doi.org/10.15468/dl.4gg99p,CADS,CADS-1-5,NA,United States of America,Dirty Devil + Muddy River,NA,NA,NA,NA,71,11.55,NA,NA,NA,NA,NA,NA,0.775,0.765,NA,NA,NA,NA,diploid,7.046905499011958,-111.05499428905335,38.69638078754,5,4.0977,0.00325862,NA,NA,NA,NA,NA,XER,Xeric,Unglaciated,Active,Unflooded,1731,267,Highland,,Active Unglaciated Highland ,catostomus discobolus,304644,1,8500,7,40,304644,1,8500,7,40
MacroPopGen,NA,CADS,CADS-1,Catostomus discobolus,Fishes,10.1111/mec.12156,10.5061/dryad.h16ss,Catostomus discobolus,SSR,30,16,4286866,Catostomus discobolus Cope; 1871,Catostomus,Catostomidae,Cypriniformes,NA,Chordata,https://eol.org/pages/1156455,Bluehead Sucker,Deserts & Xeric Shrublands,freshwater;  demersal temperate; ;,Freshwater,Freshwater,doi.org/10.15468/dl.4gg99p,CADS,CADS-1-6,NA,United States of America,Fremont River,NA,NA,NA,NA,40,12.6,NA,NA,NA,NA,NA,NA,0.79,0.78,NA,NA,NA,NA,diploid,35.20966485029924,-111.00381970362764,38.334282244331526,5,4.4955,0.00367039,NA,NA,NA,NA,NA,XER,Xeric,Unglaciated,Active,Unflooded,1474,376,Highland,,Active Unglaciated Highland ,catostomus discobolus,304644,1,8500,7,40,304644,1,8500,7,40
MacroPopGen,NA,CADS,CADS-1,Catostomus discobolus,Fishes,10.1111/mec.12156,10.5061/dryad.h16ss,Catostomus discobolus,SSR,30,16,4286866,Catostomus discobolus Cope; 1871,Catostomus,Catostomidae,Cypriniformes,NA,Chordata,https://eol.org/pages/1156455,Bluehead Sucker,Deserts & Xeric Shrublands,freshwater;  demersal temperate; ;,Freshwater,Freshwater,doi.org/10.15468/dl.4gg99p,CADS,CADS-1-7,NA,United States of America,Green River - Split Mountain,NA,NA,NA,NA,16,11.3,NA,NA,NA,NA,NA,NA,0.78,0.79,NA,NA,NA,NA,diploid,25.49500421219908,-109.29941971892741,40.42985219522041,8,6.3567,3.5474e-4,NA,NA,NA,NA,NA,XER,Xeric,Unglaciated,Active,Unflooded,1460,109,Highland,,Active Unglaciated Highland ,catostomus discobolus,304644,1,8500,7,40,304644,1,8500,7,40
MacroPopGen,NA,CADS,CADS-1,Catostomus discobolus,Fishes,10.1111/mec.12156,10.5061/dryad.h16ss,Catostomus discobolus,SSR,30,16,4286866,Catostomus discobolus Cope; 1871,Catostomus,Catostomidae,Cypriniformes,NA,Chordata,https://eol.org/pages/1156455,Bluehead Sucker,Deserts & Xeric Shrublands,freshwater;  demersal temperate; ;,Freshwater,Freshwater,doi.org/10.15468/dl.4gg99p,CADS,CADS-1-8,NA,United States of America,Havasu Creek,NA,NA,NA,NA,52,10.1,NA,NA,NA,NA,NA,NA,0.62,0.67,NA,NA,NA,NA,diploid,52.52035175609796,-112.71779144096968,36.27178664125992,5,3.2139,0.03115879,NA,NA,NA,NA,NA,XER,Xeric,Unglaciated,Active,Unflooded,1109,597,Highland,,Active Unglaciated Highland ,catostomus discobolus,304644,1,8500,7,40,304644,1,8500,7,40
MacroPopGen,NA,CADS,CADS-1,Catostomus discobolus,Fishes,10.1111/mec.12156,10.5061/dryad.h16ss,Catostomus discobolus,SSR,30,16,4286866,Catostomus discobolus Cope; 1871,Catostomus,Catostomidae,Cypriniformes,NA,Chordata,https://eol.org/pages/1156455,Bluehead Sucker,Deserts & Xeric Shrublands,freshwater;  demersal temperate; ;,Freshwater,Freshwater,doi.org/10.15468/dl.4gg99p,CADS,CADS-1-9,NA,United States of America,Joe's Valley Reservoir,NA,NA,NA,NA,25,9.9,NA,NA,NA,NA,NA,NA,0.75,0.76,NA,NA,NA,NA,diploid,72.05111167031681,-111.27743175158312,39.29194491048009,3,4.6035,1e-5,NA,NA,NA,NA,NA,WMT,Western Mountains,Unglaciated,Active,Unflooded,2247,354,Highland,,Active Unglaciated Highland ,catostomus discobolus,304644,1,8500,7,40,304644,1,8500,7,40
MacroPopGen,NA,CAWA,CAWA-1,Catostomus warnerensis,Fishes,10.1111/eff.12305,NA,Catostomus warnerensis,SSR,5,16,2359059,Catostomus warnerensis Snyder; 1908,Catostomus,Catostomidae,Cypriniformes,NA,Chordata,https://eol.org/pages/207069,Warner Sucker,Deserts & Xeric Shrublands,freshwater;  demersal; potamodromous   temperate; ;,Freshwater,Freshwater,doi.org/10.15468/dl.scdfvc,CAWA,CAWA-1-1,NA,United States of America,Deep Creek,NA,NA,NA,NA,26,8.25,NA,NA,NA,NA,NA,NA,0.811,0.775,NA,NA,NA,NA,diploid,70.76535747682676,-123.7095956070569,43.05534459028029,1,6.9732,0.05172005,NA,NA,NA,NA,NA,WMT,Western Mountains,Unglaciated,Active,Unflooded,360,194,Highland,,Active Unglaciated Highland ,catostomus warnerensis,3418,1,15000,9,35,3418,1,15000,9,35
MacroPopGen,NA,CAWA,CAWA-1,Catostomus warnerensis,Fishes,10.1111/eff.12305,NA,Catostomus warnerensis,SSR,5,16,2359059,Catostomus warnerensis Snyder; 1908,Catostomus,Catostomidae,Cypriniformes,NA,Chordata,https://eol.org/pages/207069,Warner Sucker,Deserts & Xeric Shrublands,freshwater;  demersal; potamodromous   temperate; ;,Freshwater,Freshwater,doi.org/10.15468/dl.scdfvc,CAWA,CAWA-1-3,NA,United States of America,Snyder Creek,NA,NA,NA,NA,19,6.88,NA,NA,NA,NA,NA,NA,0.668,0.68,NA,NA,NA,NA,diploid,44.97576764711233,-123.05643969523446,43.72714940603274,2,0.0198,0.03969924,NA,NA,NA,NA,NA,WMT,Western Mountains,Unglaciated,Active,Unflooded,306,231,Highland,,Active Unglaciated Highland ,catostomus warnerensis,3418,1,15000,9,35,3418,1,15000,9,35
MacroPopGen,NA,CAWA,CAWA-1,Catostomus warnerensis,Fishes,10.1111/eff.12305,NA,Catostomus warnerensis,SSR,5,16,2359059,Catostomus warnerensis Snyder; 1908,Catostomus,Catostomidae,Cypriniformes,NA,Chordata,https://eol.org/pages/207069,Warner Sucker,Deserts & Xeric Shrublands,freshwater;  demersal; potamodromous   temperate; ;,Freshwater,Freshwater,doi.org/10.15468/dl.scdfvc,CAWA,CAWA-1-5,NA,United States of America,Twentymille Creek,NA,NA,NA,NA,75,6.94,NA,NA,NA,NA,NA,NA,0.755,0.739,NA,NA,NA,NA,diploid,8.443021123510594,-120.06924507941542,42.067115014386744,2,6.822,0.01301996,NA,NA,NA,NA,NA,XER,Xeric,Unglaciated,Active,Unflooded,1821,86,Highland,,Active Unglaciated Highland ,catostomus warnerensis,3418,1,15000,9,35,3418,1,15000,9,35
MacroPopGen,NA,COCL,COCL-2,Coregonus clupeaformis,Fishes,10.1046/j.1365-294x.2001.01252.x,NA,Coregonus clupeaformis,SSR,35,6,2351119,Coregonus clupeaformis (Mitchill; 1818),Coregonus,Salmonidae,Salmoniformes,NA,Chordata,https://eol.org/pages/46563172,Lake Whitefish,Lake,freshwater; brackish;  benthopelagic; anadromous   temperate;,Freshwater,Marine,doi.org/10.15468/dl.jn7z3n,COCL,COCL-2-19,NA,United States of America,Carr Pond,NA,NA,NA,NA,8,4,NA,NA,NA,NA,NA,NA,0.543,0.492,NA,NA,NA,NA,diploid,0.5057235173272627,-68.72472408683461,46.76610672008125,2,1.7388,1e-5,17000000000000,41206792,150,15,ICE,NAP,Northern Appalachians,Glaciated,Stable,Unflooded,295,128,Highland,,Stable Glaciated Highland ,coregonus clupeaformis,10111949,1,415000,30,50,10111949,1,415000,30,50
MacroPopGen,NA,COCL,COCL-2,Coregonus clupeaformis,Fishes,10.1046/j.1365-294x.2001.01252.x,NA,Coregonus clupeaformis,SSR,35,6,2351119,Coregonus clupeaformis (Mitchill; 1818),Coregonus,Salmonidae,Salmoniformes,NA,Chordata,https://eol.org/pages/46563172,Lake Whitefish,Lake,freshwater; brackish;  benthopelagic; anadromous   temperate;,Freshwater,Marine,doi.org/10.15468/dl.jn7z3n,COCL,COCL-2-22,NA,United States of America,Crescent Pond,NA,NA,NA,NA,42,5.083,NA,NA,NA,NA,NA,NA,0.457,0.474,NA,NA,NA,NA,diploid,265.2989401133867,-69.60896155910916,46.426321246388696,1,12.6126,1.2757e-4,17000000000000,41206792,150,15,ICE,NAP,Northern Appalachians,Glaciated,Stable,Unflooded,439,131,Highland,,Stable Glaciated Highland ,coregonus clupeaformis,10111949,1,415000,30,50,10111949,1,415000,30,50
MacroPopGen,NA,COCL,COCL-2,Coregonus clupeaformis,Fishes,10.1046/j.1365-294x.2001.01252.x,NA,Coregonus clupeaformis,SSR,35,6,2351119,Coregonus clupeaformis (Mitchill; 1818),Coregonus,Salmonidae,Salmoniformes,NA,Chordata,https://eol.org/pages/46563172,Lake Whitefish,Lake,freshwater; brackish;  benthopelagic; anadromous   temperate;,Freshwater,Marine,doi.org/10.15468/dl.jn7z3n,COCL,COCL-2-4,NA,United States of America,Crescent Pond dwarf,NA,NA,NA,NA,20,6,NA,NA,NA,NA,NA,NA,0.447,0.448,NA,NA,NA,NA,diploid,265.29846012674363,-69.60896155910916,46.426321246388696,1,12.6126,1.2757e-4,17000000000000,41206792,150,15,ICE,NAP,Northern Appalachians,Glaciated,Stable,Unflooded,439,131,Highland,,Stable Glaciated Highland ,coregonus clupeaformis,10111949,1,415000,30,50,10111949,1,415000,30,50
MacroPopGen,NA,CYER,CYER-1,Cyprinodon eremus,Fishes,10.1007/s10592-008-9623-0,NA,Cyprinodon eremus,SSR,9,10,2347876,Cyprinodon eremus Miller & Fuiman; 1987,Cyprinodon,Cyprinodontidae,Cyprinodontiformes,NA,Chordata,https://eol.org/pages/1156588,Quitobaquito Pupfish,Deserts & Xeric Shrublands,freshwater;  benthopelagic ;ubtropical;,Freshwater,Freshwater,doi.org/10.15468/dl.8v5bdx,CYER,CYER-1-8,NA,United States of America,San Felipe Creek,NA,NA,NA,NA,18,15.6,NA,NA,NA,NA,NA,NA,0.882,0.922,NA,NA,NA,NA,diploid,247.88972284453504,-115.93480351415178,34.001438841467994,1,3.5721,0.04855078,NA,NA,NA,NA,NA,XER,Xeric,Unglaciated,Active,Unflooded,990,257,Highland,,Active Unglaciated Highland ,cyprinodon eremus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MacroPopGen,NA,CYGI,CYGI-1,Cyprinella gibbsi,Fishes,10.1111/fwb.12283,NA,Cyprinella gibbsi,SSR,15,10,5207656,Cyprinella gibbsi (Howell & Williams; 1971),Cyprinella,Cyprinidae,Cypriniformes,NA,Chordata,https://eol.org/pages/217911,Tallapoosa Shiner,Temperate Broadleaf & Mixed Forests,freshwater;  benthopelagic ;ubtropical; ;,Freshwater,Freshwater,doi.org/10.15468/dl.acn7zb,CYGI,CYGI-1-1,NA,United States of America,Eagle Creek,NA,NA,NA,NA,30,10.75,NA,NA,NA,NA,NA,NA,0.608,0.655,NA,NA,NA,NA,diploid,6.127741847004467,-85.50339500173216,32.85693114521292,1,6.219,0.00794539,NA,NA,NA,NA,NA,SAP,Southern Appalachians,Unglaciated,Stable,Unflooded,237,44,Lowland,,Stable Unglaciated Lowland ,cyprinella gibbsi,11774,1,-555,-555,9.5,11774,1,-555,-555,9.5
MacroPopGen,NA,CYGI,CYGI-1,Cyprinella gibbsi,Fishes,10.1111/fwb.12283,NA,Cyprinella gibbsi,SSR,15,10,5207656,Cyprinella gibbsi (Howell & Williams; 1971),Cyprinella,Cyprinidae,Cypriniformes,NA,Chordata,https://eol.org/pages/217911,Tallapoosa Shiner,Temperate Broadleaf & Mixed Forests,freshwater;  benthopelagic ;ubtropical; ;,Freshwater,Freshwater,doi.org/10.15468/dl.acn7zb,CYGI,CYGI-1-10,NA,United States of America,Elkahatchee,NA,NA,NA,NA,30,7.667,NA,NA,NA,NA,NA,NA,0.71,0.689,NA,NA,NA,NA,diploid,3.064962437476277,-86.01026425421448,32.905024131064586,3,2.9871,1e-5,NA,NA,NA,NA,NA,SAP,Southern Appalachians,Unglaciated,Stable,Unflooded,209,39,Lowland,,Stable Unglaciated Lowland ,cyprinella gibbsi,11774,1,-555,-555,9.5,11774,1,-555,-555,9.5
MacroPopGen,NA,CYGI,CYGI-1,Cyprinella gibbsi,Fishes,10.1111/fwb.12283,NA,Cyprinella gibbsi,SSR,15,10,5207656,Cyprinella gibbsi (Howell & Williams; 1971),Cyprinella,Cyprinidae,Cypriniformes,NA,Chordata,https://eol.org/pages/217911,Tallapoosa Shiner,Temperate Broadleaf & Mixed Forests,freshwater;  benthopelagic ;ubtropical; ;,Freshwater,Freshwater,doi.org/10.15468/dl.acn7zb,CYGI,CYGI-1-11,NA,United States of America,Emuckfaw Creek,NA,NA,NA,NA,30,10.333,NA,NA,NA,NA,NA,NA,0.626,0.645,NA,NA,NA,NA,diploid,8.46347111299027,-85.69463005443919,33.07890265217071,3,6.6051,0.00430932,NA,NA,NA,NA,NA,SAP,Southern Appalachians,Unglaciated,Stable,Unflooded,235,56,Lowland,,Stable Unglaciated Lowland ,cyprinella gibbsi,11774,1,-555,-555,9.5,11774,1,-555,-555,9.5
MacroPopGen,NA,CYGI,CYGI-1,Cyprinella gibbsi,Fishes,10.1111/fwb.12283,NA,Cyprinella gibbsi,SSR,15,10,5207656,Cyprinella gibbsi (Howell & Williams; 1971),Cyprinella,Cyprinidae,Cypriniformes,NA,Chordata,https://eol.org/pages/217911,Tallapoosa Shiner,Temperate Broadleaf & Mixed Forests,freshwater;  benthopelagic ;ubtropical; ;,Freshwater,Freshwater,doi.org/10.15468/dl.acn7zb,CYGI,CYGI-1-12,NA,United States of America,Manoy Creek,NA,NA,NA,NA,30,9.833,NA,NA,NA,NA,NA,NA,0.755,0.754,NA,NA,NA,NA,diploid,65.11391050507181,-85.80967627535559,32.873733009840024,1,17.1126,0.00752957,NA,NA,NA,NA,NA,SAP,Southern Appalachians,Unglaciated,Stable,Unflooded,196,62,Lowland,,Stable Unglaciated Lowland ,cyprinella gibbsi,11774,1,-555,-555,9.5,11774,1,-555,-555,9.5
MacroPopGen,NA,CYGI,CYGI-1,Cyprinella gibbsi,Fishes,10.1111/fwb.12283,NA,Cyprinella gibbsi,SSR,15,10,5207656,Cyprinella gibbsi (Howell & Williams; 1971),Cyprinella,Cyprinidae,Cypriniformes,NA,Chordata,https://eol.org/pages/217911,Tallapoosa Shiner,Temperate Broadleaf & Mixed Forests,freshwater;  benthopelagic ;ubtropical; ;,Freshwater,Freshwater,doi.org/10.15468/dl.acn7zb,CYGI,CYGI-1-13,NA,United States of America,Oakachoy Creek,NA,NA,NA,NA,29,7.833,NA,NA,NA,NA,NA,NA,0.671,0.639,NA,NA,NA,NA,diploid,14.110275331169577,-86.0468214737839,32.84861604378849,3,0.8361,0.00660297,NA,NA,NA,NA,NA,SAP,Southern Appalachians,Unglaciated,Stable,Unflooded,198,63,Lowland,,Stable Unglaciated Lowland ,cyprinella gibbsi,11774,1,-555,-555,9.5,11774,1,-555,-555,9.5
MacroPopGen,NA,CYGI,CYGI-1,Cyprinella gibbsi,Fishes,10.1111/fwb.12283,NA,Cyprinella gibbsi,SSR,15,10,5207656,Cyprinella gibbsi (Howell & Williams; 1971),Cyprinella,Cyprinidae,Cypriniformes,NA,Chordata,https://eol.org/pages/217911,Tallapoosa Shiner,Temperate Broadleaf & Mixed Forests,freshwater;  benthopelagic ;ubtropical; ;,Freshwater,Freshwater,doi.org/10.15468/dl.acn7zb,CYGI,CYGI-1-14,NA,United States of America,Sandy Creek,NA,NA,NA,NA,30,13.287,NA,NA,NA,NA,NA,NA,0.713,0.738,NA,NA,NA,NA,diploid,51.588108241688644,-85.65302624838515,32.780741548895016,4,1.8243,0.00279623,NA,NA,NA,NA,NA,SAP,Southern Appalachians,Unglaciated,Stable,Unflooded,203,38,Lowland,,Stable Unglaciated Lowland ,cyprinella gibbsi,11774,1,-555,-555,9.5,11774,1,-555,-555,9.5
MacroPopGen,NA,CYGI,CYGI-1,Cyprinella gibbsi,Fishes,10.1111/fwb.12283,NA,Cyprinella gibbsi,SSR,15,10,5207656,Cyprinella gibbsi (Howell & Williams; 1971),Cyprinella,Cyprinidae,Cypriniformes,NA,Chordata,https://eol.org/pages/217911,Tallapoosa Shiner,Temperate Broadleaf & Mixed Forests,freshwater;  benthopelagic ;ubtropical; ;,Freshwater,Freshwater,doi.org/10.15468/dl.acn7zb,CYGI,CYGI-1-15,NA,United States of America,Sweetwater Creek,NA,NA,NA,NA,30,11,NA,NA,NA,NA,NA,NA,0.7,0.675,NA,NA,NA,NA,diploid,55.98987505626807,-85.69482229047692,32.992090524559536,2,3.4362,0.00548465,NA,NA,NA,NA,NA,SAP,Southern Appalachians,Unglaciated,Stable,Unflooded,203,70,Lowland,,Stable Unglaciated Lowland ,cyprinella gibbsi,11774,1,-555,-555,9.5,11774,1,-555,-555,9.5
MacroPopGen,NA,CYGI,CYGI-1,Cyprinella gibbsi,Fishes,10.1111/fwb.12283,NA,Cyprinella gibbsi,SSR,15,10,5207656,Cyprinella gibbsi (Howell & Williams; 1971),Cyprinella,Cyprinidae,Cypriniformes,NA,Chordata,https://eol.org/pages/217911,Tallapoosa Shiner,Temperate Broadleaf & Mixed Forests,freshwater;  benthopelagic ;ubtropical; ;,Freshwater,Freshwater,doi.org/10.15468/dl.acn7zb,CYGI,CYGI-1-2,NA,United States of America,Elkahatchee,NA,NA,NA,NA,30,9.625,NA,NA,NA,NA,NA,NA,0.724,0.78,NA,NA,NA,NA,diploid,3.064962437476277,-86.01026425421448,32.905024131064586,3,2.9871,1e-5,NA,NA,NA,NA,NA,SAP,Southern Appalachians,Unglaciated,Stable,Unflooded,209,39,Lowland,,Stable Unglaciated Lowland ,cyprinella gibbsi,11774,1,-555,-555,9.5,11774,1,-555,-555,9.5
MacroPopGen,NA,CYGI,CYGI-1,Cyprinella gibbsi,Fishes,10.1111/fwb.12283,NA,Cyprinella gibbsi,SSR,15,10,5207656,Cyprinella gibbsi (Howell & Williams; 1971),Cyprinella,Cyprinidae,Cypriniformes,NA,Chordata,https://eol.org/pages/217911,Tallapoosa Shiner,Temperate Broadleaf & Mixed Forests,freshwater;  benthopelagic ;ubtropical; ;,Freshwater,Freshwater,doi.org/10.15468/dl.acn7zb,CYGI,CYGI-1-3,NA,United States of America,Emuckfaw Creek,NA,NA,NA,NA,30,12.25,NA,NA,NA,NA,NA,NA,0.674,0.75,NA,NA,NA,NA,diploid,8.46347111299027,-85.69463005443919,33.07890265217071,3,6.6051,0.00430932,NA,NA,NA,NA,NA,SAP,Southern Appalachians,Unglaciated,Stable,Unflooded,235,56,Lowland,,Stable Unglaciated Lowland ,cyprinella gibbsi,11774,1,-555,-555,9.5,11774,1,-555,-555,9.5
MacroPopGen,NA,CYGI,CYGI-1,Cyprinella gibbsi,Fishes,10.1111/fwb.12283,NA,Cyprinella gibbsi,SSR,15,10,5207656,Cyprinella gibbsi (Howell & Williams; 1971),Cyprinella,Cyprinidae,Cypriniformes,NA,Chordata,https://eol.org/pages/217911,Tallapoosa Shiner,Temperate Broadleaf & Mixed Forests,freshwater;  benthopelagic ;ubtropical; ;,Freshwater,Freshwater,doi.org/10.15468/dl.acn7zb,CYGI,CYGI-1-4,NA,United States of America,Manoy Creek,NA,NA,NA,NA,30,8,NA,NA,NA,NA,NA,NA,0.692,0.671,NA,NA,NA,NA,diploid,65.11391050507181,-85.80967627535559,32.873733009840024,1,17.1126,0.00752957,NA,NA,NA,NA,NA,SAP,Southern Appalachians,Unglaciated,Stable,Unflooded,196,62,Lowland,,Stable Unglaciated Lowland ,cyprinella gibbsi,11774,1,-555,-555,9.5,11774,1,-555,-555,9.5
MacroPopGen,NA,CYGI,CYGI-1,Cyprinella gibbsi,Fishes,10.1111/fwb.12283,NA,Cyprinella gibbsi,SSR,15,10,5207656,Cyprinella gibbsi (Howell & Williams; 1971),Cyprinella,Cyprinidae,Cypriniformes,NA,Chordata,https://eol.org/pages/217911,Tallapoosa Shiner,Temperate Broadleaf & Mixed Forests,freshwater;  benthopelagic ;ubtropical; ;,Freshwater,Freshwater,doi.org/10.15468/dl.acn7zb,CYGI,CYGI-1-5,NA,United States of America,Oakachoy Creek,NA,NA,NA,NA,30,8.625,NA,NA,NA,NA,NA,NA,0.656,0.702,NA,NA,NA,NA,diploid,14.110275331169577,-86.0468214737839,32.84861604378849,3,0.8361,0.00660297,NA,NA,NA,NA,NA,SAP,Southern Appalachians,Unglaciated,Stable,Unflooded,198,63,Lowland,,Stable Unglaciated Lowland ,cyprinella gibbsi,11774,1,-555,-555,9.5,11774,1,-555,-555,9.5
MacroPopGen,NA,CYGI,CYGI-1,Cyprinella gibbsi,Fishes,10.1111/fwb.12283,NA,Cyprinella gibbsi,SSR,15,10,5207656,Cyprinella gibbsi (Howell & Williams; 1971),Cyprinella,Cyprinidae,Cypriniformes,NA,Chordata,https://eol.org/pages/217911,Tallapoosa Shiner,Temperate Broadleaf & Mixed Forests,freshwater;  benthopelagic ;ubtropical; ;,Freshwater,Freshwater,doi.org/10.15468/dl.acn7zb,CYGI,CYGI-1-6,NA,United States of America,Sandy Creek,NA,NA,NA,NA,30,11.625,NA,NA,NA,NA,NA,NA,0.708,0.745,NA,NA,NA,NA,diploid,51.588108241688644,-85.65302624838515,32.780741548895016,4,1.8243,0.00279623,NA,NA,NA,NA,NA,SAP,Southern Appalachians,Unglaciated,Stable,Unflooded,203,38,Lowland,,Stable Unglaciated Lowland ,cyprinella gibbsi,11774,1,-555,-555,9.5,11774,1,-555,-555,9.5
MacroPopGen,NA,CYGI,CYGI-1,Cyprinella gibbsi,Fishes,10.1111/fwb.12283,NA,Cyprinella gibbsi,SSR,15,10,5207656,Cyprinella gibbsi (Howell & Williams; 1971),Cyprinella,Cyprinidae,Cypriniformes,NA,Chordata,https://eol.org/pages/217911,Tallapoosa Shiner,Temperate Broadleaf & Mixed Forests,freshwater;  benthopelagic ;ubtropical; ;,Freshwater,Freshwater,doi.org/10.15468/dl.acn7zb,CYGI,CYGI-1-7,NA,United States of America,Sweetwater + Chatahospee Creek,NA,NA,NA,NA,60,11.25,NA,NA,NA,NA,NA,NA,0.694,0.726,NA,NA,NA,NA,diploid,55.98987505626807,-85.69482229047692,32.992090524559536,2,3.4362,0.00548465,NA,NA,NA,NA,NA,SAP,Southern Appalachians,Unglaciated,Stable,Unflooded,203,70,Lowland,,Stable Unglaciated Lowland ,cyprinella gibbsi,11774,1,-555,-555,9.5,11774,1,-555,-555,9.5
MacroPopGen,NA,CYGI,CYGI-1,Cyprinella gibbsi,Fishes,10.1111/fwb.12283,NA,Cyprinella gibbsi,SSR,15,10,5207656,Cyprinella gibbsi (Howell & Williams; 1971),Cyprinella,Cyprinidae,Cypriniformes,NA,Chordata,https://eol.org/pages/217911,Tallapoosa Shiner,Temperate Broadleaf & Mixed Forests,freshwater;  benthopelagic ;ubtropical; ;,Freshwater,Freshwater,doi.org/10.15468/dl.acn7zb,CYGI,CYGI-1-8,NA,United States of America,Chatahospee Creek,NA,NA,NA,NA,30,8.833,NA,NA,NA,NA,NA,NA,0.62,0.659,NA,NA,NA,NA,diploid,6.127741847004467,-85.50339500173216,32.85693114521292,1,6.219,0.00794539,NA,NA,NA,NA,NA,SAP,Southern Appalachians,Unglaciated,Stable,Unflooded,237,44,Lowland,,Stable Unglaciated Lowland ,cyprinella gibbsi,11774,1,-555,-555,9.5,11774,1,-555,-555,9.5
MacroPopGen,NA,CYGI,CYGI-1,Cyprinella gibbsi,Fishes,10.1111/fwb.12283,NA,Cyprinella gibbsi,SSR,15,10,5207656,Cyprinella gibbsi (Howell & Williams; 1971),Cyprinella,Cyprinidae,Cypriniformes,NA,Chordata,https://eol.org/pages/217911,Tallapoosa Shiner,Temperate Broadleaf & Mixed Forests,freshwater;  benthopelagic ;ubtropical; ;,Freshwater,Freshwater,doi.org/10.15468/dl.acn7zb,CYGI,CYGI-1-9,NA,United States of America,Eagle Creek,NA,NA,NA,NA,30,11,NA,NA,NA,NA,NA,NA,0.706,0.714,NA,NA,NA,NA,diploid,59.12732609875717,-85.7312420830629,32.92965870148612,1,4.3452,0.00880959,NA,NA,NA,NA,NA,SAP,Southern Appalachians,Unglaciated,Stable,Unflooded,232,54,Lowland,,Stable Unglaciated Lowland ,cyprinella gibbsi,11774,1,-555,-555,9.5,11774,1,-555,-555,9.5
